ID,X_happiness,X_gender,T_raw,Y_raw,T,Y
241312404,8,2,3,2,0,1
241312405,5,2,2,2,0,1
241312501,6,2,2,2,0,1
241312502,7,2,1,1,0,1
241312503,8,2,3,4,0,0
241312504,4,2,4,4,1,0
241312505,9,2,2,3,0,1
241313101,8,1,2,2,0,1
241313102,7,1,3,3,0,1
241313104,8,1,2,2,0,1
241313105,9,1,2,2,0,1
241313201,6,1,3,3,0,1
241313202,11,1,2,2,0,1
241313203,7,1,2,2,0,1
241313204,7,1,3,3,0,1
241313205,11,1,3,3,0,1
241313301,9,1,3,3,0,1
241313302,6,1,3,3,0,1
241313304,8,1,2,3,0,1
241313305,3,1,3,3,0,1
241313401,8,1,2,2,0,1
241313402,11,1,1,3,0,1
241313403,9,1,2,2,0,1
241313404,8,1,3,3,0,1
241313405,7,1,2,3,0,1
241313501,9,1,3,3,0,1
241313502,9,1,3,3,0,1
241313503,7,1,4,2,1,1
241313505,11,1,3,3,0,1
241314101,11,2,2,2,0,1
241314102,8,2,2,2,0,1
241314103,5,2,1,1,0,1
241314104,6,2,2,2,0,1
241314105,6,2,2,3,0,1
241314107,8,2,4,4,1,0
241314201,10,2,2,1,0,1
241314202,8,1,1,1,0,1
241314203,8,2,1,2,0,1
241314204,8,2,2,2,0,1
241314205,8,2,2,2,0,1
241314206,8,2,2,2,0,1
241314301,11,2,1,1,0,1
241314302,6,2,2,1,0,1
241314303,4,2,4,4,1,0
241314304,10,1,4,2,1,1
241314305,8,1,3,2,0,1
241314306,5,2,2,2,0,1
241314401,7,2,2,2,0,1
241314402,7,1,1,2,0,1
241314403,7,2,2,2,0,1
241314404,9,2,4,4,1,0
241314405,7,2,1,2,0,1
241314406,4,2,2,3,0,1
241315101,4,1,3,3,0,1
241315102,6,1,3,3,0,1
241315103,6,1,3,3,0,1
241315104,4,2,3,3,0,1
241315105,6,2,2,3,0,1
241315201,7,1,2,2,0,1
241315203,7,2,3,3,0,1
241315204,6,2,3,2,0,1
241315205,10,2,2,3,0,1
241315301,7,1,3,3,0,1
241315302,3,2,3,3,0,1
241315303,9,2,3,3,0,1
241315304,8,1,3,3,0,1
241315305,7,2,2,3,0,1
241315401,9,1,2,2,0,1
241315402,7,1,2,2,0,1
241315403,5,1,3,3,0,1
241315404,9,2,2,3,0,1
241315405,8,1,2,3,0,1
241315501,8,1,2,2,0,1
241315502,11,1,2,3,0,1
241315503,8,1,3,3,0,1
241315504,6,2,2,2,0,1
241315505,10,1,3,3,0,1
242316102,3,1,4,4,1,0
242316103,4,1,2,2,0,1
242316105,7,1,3,3,0,1
242316202,6,1,2,2,0,1
242316203,8,1,3,3,0,1
242316204,10,1,1,1,0,1
242316205,10,1,2,2,0,1
242316206,9,1,1,1,0,1
242316301,9,1,2,2,0,1
242316303,10,1,1,1,0,1
242316401,8,1,1,2,0,1
242316402,6,1,2,2,0,1
242316403,8,1,2,2,0,1
242316404,7,1,2,2,0,1
242316501,9,1,2,3,0,1
242316502,7,1,3,3,0,1
242316503,11,1,2,1,0,1
242316504,10,1,3,3,0,1
243317101,11,2,1,1,0,1
243317102,4,1,2,2,0,1
243317103,5,1,2,2,0,1
243317104,11,1,3,2,0,1
243317105,10,1,1,1,0,1
243317202,9,2,2,2,0,1
243317203,7,1,4,2,1,1
243317205,6,1,3,2,0,1
243317301,7,1,2,2,0,1
243317303,11,1,2,2,0,1
243317304,6,1,2,1,0,1
243317305,11,1,2,2,0,1
243317401,11,1,2,1,0,1
243317402,7,1,2,1,0,1
243317403,11,1,3,2,0,1
243317404,6,2,2,2,0,1
243317501,11,1,4,2,1,1
243317502,11,1,2,2,0,1
243317503,10,1,2,2,0,1
243317504,9,1,3,2,0,1
243317505,9,2,3,3,0,1
243318101,8,1,2,3,0,1
243318102,11,1,1,1,0,1
243318103,11,1,1,1,0,1
243318104,9,1,2,2,0,1
243318105,11,1,1,1,0,1
243318106,7,2,2,2,0,1
243318107,3,2,3,3,0,1
243318201,7,1,3,3,0,1
243318202,8,2,3,3,0,1
243318203,9,1,2,1,0,1
243318204,7,1,2,2,0,1
243318205,8,1,2,3,0,1
243318302,9,1,2,2,0,1
243318303,9,2,1,1,0,1
243318304,6,2,2,1,0,1
243318305,7,1,1,2,0,1
243318306,8,2,2,2,0,1
243318401,9,1,1,1,0,1
243318402,11,1,2,2,0,1
243318403,8,2,2,2,0,1
243318404,8,1,3,2,0,1
243318405,10,2,1,1,0,1
243318406,10,1,1,1,0,1
243319101,9,1,2,1,0,1
243319102,11,1,2,2,0,1
243319103,11,1,2,1,0,1
243319104,9,1,1,2,0,1
243319105,10,1,1,1,0,1
243319106,11,1,2,2,0,1
243319108,4,1,2,1,0,1
243319109,11,1,1,2,0,1
243319201,9,1,3,2,0,1
243319202,8,1,1,2,0,1
243319203,6,1,3,2,0,1
243319204,8,1,3,2,0,1
243319205,11,1,3,2,0,1
243319207,9,2,1,2,0,1
243319208,9,2,2,2,0,1
243319301,8,1,1,2,0,1
243319302,8,1,2,2,0,1
243319303,5,2,1,1,0,1
243319305,7,2,2,1,0,1
243319306,10,2,2,2,0,1
243319307,5,2,3,2,0,1
243319308,4,2,2,2,0,1
243320101,6,2,2,2,0,1
243320102,8,2,2,2,0,1
243320103,8,2,3,2,0,1
243320104,8,2,2,2,0,1
243320105,11,2,1,2,0,1
243320201,4,2,2,1,0,1
243320202,6,2,2,2,0,1
243320204,11,2,2,2,0,1
243320301,6,2,2,2,0,1
243320302,7,2,3,2,0,1
243320303,5,2,3,2,0,1
243320304,9,2,2,2,0,1
243320305,9,2,2,1,0,1
243320401,9,2,3,2,0,1
243320402,10,2,1,1,0,1
243320404,6,2,2,2,0,1
243320501,8,2,2,1,0,1
243320502,8,2,3,1,0,1
243320503,8,2,2,2,0,1
243320504,5,2,2,2,0,1
243320505,7,2,2,2,0,1
248321101,9,2,1,1,0,1
248321102,6,2,2,1,0,1
248321104,8,2,2,1,0,1
248321105,11,1,1,3,0,1
248321106,6,1,1,1,0,1
248321108,11,1,1,1,0,1
248321201,9,2,3,2,0,1
248321202,10,2,3,2,0,1
248321203,9,1,2,1,0,1
248321204,11,2,3,3,0,1
248321205,7,2,1,1,0,1
248321206,9,2,1,1,0,1
248321207,11,2,2,2,0,1
248321208,9,1,1,1,0,1
248321301,8,2,2,2,0,1
248321302,8,2,2,2,0,1
248321303,7,2,3,2,0,1
248321304,9,2,1,1,0,1
248321305,7,1,2,2,0,1
248321306,7,2,2,2,0,1
248321307,11,1,1,1,0,1
248321401,11,2,1,1,0,1
248321402,10,1,1,1,0,1
248321403,9,1,1,1,0,1
248321404,8,1,2,2,0,1
248321405,11,1,2,2,0,1
248322101,10,2,2,1,0,1
248322102,8,2,2,1,0,1
248322103,11,2,2,1,0,1
248322104,4,1,2,2,0,1
248322106,8,2,2,1,0,1
248322107,5,1,2,1,0,1
248322108,9,2,2,1,0,1
248322109,11,1,1,1,0,1
248322110,7,1,2,1,0,1
248322201,11,1,1,1,0,1
248322202,7,2,2,3,0,1
248322203,11,1,1,1,0,1
248322204,9,2,2,1,0,1
248322205,4,2,2,2,0,1
248322206,8,1,2,1,0,1
248322207,9,2,2,1,0,1
248322208,6,2,1,1,0,1
248322209,11,1,1,1,0,1
248322210,9,2,2,1,0,1
248322301,7,2,2,2,0,1
248322302,5,2,1,1,0,1
248322303,9,2,2,1,0,1
248322304,7,2,3,3,0,1
248322305,8,2,2,1,0,1
248322306,10,1,2,1,0,1
248322307,7,1,2,1,0,1
248322308,8,1,2,1,0,1
248322309,7,2,2,2,0,1
248322310,6,1,2,1,0,1
248323101,7,1,3,2,0,1
248323102,11,1,3,2,0,1
248323104,8,1,3,1,0,1
248323105,11,1,2,2,0,1
248323107,6,1,2,3,0,1
248323110,8,1,2,2,0,1
248323112,11,1,3,2,0,1
248323201,11,1,2,1,0,1
248323204,10,1,2,2,0,1
248323205,4,1,2,1,0,1
248323206,9,1,2,1,0,1
248323301,9,1,2,2,0,1
248323303,9,1,2,1,0,1
248323304,11,1,3,2,0,1
248323305,8,1,2,2,0,1
248323401,10,1,2,2,0,1
248323402,8,1,1,1,0,1
248323403,9,1,1,1,0,1
248323404,11,1,1,1,0,1
251324101,6,1,3,2,0,1
251324102,10,1,2,2,0,1
251324103,5,2,2,3,0,1
251324104,6,2,2,2,0,1
251324106,7,2,1,1,0,1
251324107,7,1,2,2,0,1
251324108,8,1,2,2,0,1
251324201,9,2,2,2,0,1
251324202,7,2,2,2,0,1
251324203,5,2,3,3,0,1
251324204,3,2,3,2,0,1
251324205,9,1,3,3,0,1
251324206,8,2,3,2,0,1
251324301,4,2,3,3,0,1
251324302,6,2,3,3,0,1
251324303,9,2,2,2,0,1
251324304,11,2,2,2,0,1
251324305,8,1,2,3,0,1
251324306,6,2,2,2,0,1
251324401,6,2,3,4,0,0
251324403,11,2,3,4,0,0
251324404,5,1,2,2,0,1
251324405,9,2,2,2,0,1
251325101,9,1,2,2,0,1
251325102,5,1,1,1,0,1
251325103,9,1,1,1,0,1
251325104,11,1,2,2,0,1
251325105,11,1,2,2,0,1
251325201,5,1,3,3,0,1
251325202,9,1,2,2,0,1
251325203,6,1,3,3,0,1
251325204,7,1,1,1,0,1
251325205,5,1,2,3,0,1
251325301,6,1,2,2,0,1
251325302,8,1,2,1,0,1
251325303,10,1,1,2,0,1
251325304,9,1,2,2,0,1
251325305,9,1,2,2,0,1
251325401,7,1,2,2,0,1
251325402,8,1,3,4,0,0
251325403,8,1,2,3,0,1
251325404,9,1,2,2,0,1
251325405,8,1,1,2,0,1
251325501,9,1,1,2,0,1
251325502,10,1,3,3,0,1
251325503,8,1,3,3,0,1
251325504,8,1,2,2,0,1
251325505,5,1,3,3,0,1
251326101,9,2,2,2,0,1
251326102,9,2,2,2,0,1
251326103,4,2,2,3,0,1
251326104,9,2,3,3,0,1
251326105,7,2,1,1,0,1
251326201,6,2,3,3,0,1
251326202,8,2,3,3,0,1
251326203,5,2,3,3,0,1
251326205,6,2,3,2,0,1
251326301,7,2,1,1,0,1
251326302,7,2,3,3,0,1
251326303,6,2,1,3,0,1
251326304,6,2,2,2,0,1
251326305,8,2,3,3,0,1
251326401,11,2,2,1,0,1
251326402,7,2,3,3,0,1
251326403,4,2,4,4,1,0
251326404,9,2,2,2,0,1
251326405,4,2,2,2,0,1
251326501,6,2,3,2,0,1
251326502,3,2,3,3,0,1
251326503,11,2,3,3,0,1
251326504,7,2,3,3,0,1
251326505,6,2,2,2,0,1
251327101,8,2,3,3,0,1
251327102,6,2,2,2,0,1
251327103,9,2,2,2,0,1
251327104,6,2,2,2,0,1
251327105,8,2,3,3,0,1
251327201,9,2,2,2,0,1
251327202,7,2,1,1,0,1
251327203,9,2,2,2,0,1
251327204,9,2,2,2,0,1
251327301,11,2,1,3,0,1
251327302,7,2,2,2,0,1
251327303,11,2,2,2,0,1
251327304,4,2,3,2,0,1
251327305,7,2,2,2,0,1
251327401,8,2,2,3,0,1
251327402,5,2,3,3,0,1
251327403,10,2,2,2,0,1
251327404,5,2,2,2,0,1
251327405,9,2,3,3,0,1
251327501,7,2,2,2,0,1
251327502,6,2,4,4,1,0
251327503,9,2,3,3,0,1
251327504,6,2,2,2,0,1
251327505,9,2,3,2,0,1
251328101,8,1,4,1,1,1
251328102,8,1,3,3,0,1
251328103,8,1,1,2,0,1
251328104,8,1,2,2,0,1
251328105,3,1,4,1,1,1
251328106,7,1,2,1,0,1
251328107,9,1,3,3,0,1
251328108,6,1,3,3,0,1
251328109,11,1,1,1,0,1
251328201,11,1,4,4,1,0
251328202,9,1,3,1,0,1
251328203,11,1,3,3,0,1
251328204,8,1,1,1,0,1
251328205,10,1,3,3,0,1
251328206,6,1,3,3,0,1
251328207,11,1,3,3,0,1
251328208,4,1,3,2,0,1
251328301,9,1,2,2,0,1
251328303,11,1,3,3,0,1
251328304,10,1,2,2,0,1
251328308,11,1,3,3,0,1
251329101,10,2,3,3,0,1
251329102,8,2,1,2,0,1
251329103,9,2,4,3,1,1
251329104,9,2,2,2,0,1
251329105,5,2,2,2,0,1
251329201,11,2,1,2,0,1
251329203,8,2,4,4,1,0
251329205,10,2,2,2,0,1
251329301,10,2,2,2,0,1
251329302,5,2,3,3,0,1
251329303,9,2,2,2,0,1
251329304,9,2,4,4,1,0
251329305,6,2,2,2,0,1
251329401,9,2,3,2,0,1
251329402,9,2,2,2,0,1
251329403,10,2,4,3,1,1
251329404,8,2,2,2,0,1
251329405,9,2,3,3,0,1
251329501,8,2,2,1,0,1
251329502,6,2,4,4,1,0
251329503,9,2,1,1,0,1
251329504,11,2,1,2,0,1
251329505,4,2,1,2,0,1
251330101,10,1,2,1,0,1
251330102,8,1,2,1,0,1
251330103,7,1,3,3,0,1
251330104,8,1,1,2,0,1
251330105,8,1,3,2,0,1
251330201,5,1,3,1,0,1
251330202,4,1,2,2,0,1
251330204,6,1,3,3,0,1
251330205,4,1,2,3,0,1
251330301,3,1,1,1,0,1
251330302,8,1,3,3,0,1
251330303,9,1,3,3,0,1
251330304,8,1,2,2,0,1
251330305,8,1,1,1,0,1
251330401,10,1,2,2,0,1
251330402,1,1,4,4,1,0
251330403,5,1,2,2,0,1
251330404,8,1,3,1,0,1
251330405,7,1,3,3,0,1
251330501,5,1,2,3,0,1
251330502,5,1,2,2,0,1
251330503,5,1,4,1,1,1
251330504,6,1,2,1,0,1
251331101,9,1,2,2,0,1
251331102,8,1,1,3,0,1
251331103,3,1,2,3,0,1
251331104,10,1,3,3,0,1
251331105,8,1,2,3,0,1
251331106,7,1,2,3,0,1
251331107,8,1,2,2,0,1
251331201,10,1,3,3,0,1
251331202,11,1,3,3,0,1
251331203,9,1,2,1,0,1
251331204,8,1,4,4,1,0
251331301,7,1,3,3,0,1
251331302,8,1,2,3,0,1
251331303,9,1,4,4,1,0
251331401,6,2,3,3,0,1
251331402,7,2,3,2,0,1
251331403,7,2,3,2,0,1
251331404,11,2,2,2,0,1
251331405,8,2,3,3,0,1
251331406,4,2,2,2,0,1
251331407,8,2,2,2,0,1
251331503,11,2,2,2,0,1
251331504,10,2,2,2,0,1
251332101,11,1,3,3,0,1
251332102,11,1,2,2,0,1
251332103,10,1,1,1,0,1
251332104,10,1,3,3,0,1
251332201,9,2,2,2,0,1
251332202,8,2,2,2,0,1
251332203,9,2,2,2,0,1
251332204,8,2,1,1,0,1
251332205,6,2,1,2,0,1
251332301,5,2,2,2,0,1
251332302,8,2,2,2,0,1
251332303,9,2,2,2,0,1
251332304,7,2,2,2,0,1
251332305,9,2,2,2,0,1
251332402,8,2,3,2,0,1
251332404,9,1,3,2,0,1
251332405,10,2,2,2,0,1
251332406,6,2,2,3,0,1
251332501,10,2,3,2,0,1
251332502,8,2,2,2,0,1
251332504,9,2,1,1,0,1
251332505,7,2,3,3,0,1
253333101,11,1,3,3,0,1
253333102,9,2,2,1,0,1
253333103,4,2,3,2,0,1
253333104,8,2,3,2,0,1
253333105,8,2,2,2,0,1
253333201,10,2,2,2,0,1
253333202,8,2,4,3,1,1
253333203,8,2,2,2,0,1
253333204,10,1,1,1,0,1
253333205,9,2,3,2,0,1
253333302,7,1,1,1,0,1
253333303,9,1,2,2,0,1
253333401,9,1,2,2,0,1
253333404,4,1,2,1,0,1
253333501,9,1,1,1,0,1
253333502,11,1,2,2,0,1
253333503,9,1,2,2,0,1
253334101,5,1,2,2,0,1
253334102,5,1,2,2,0,1
253334103,10,1,2,1,0,1
253334104,5,1,2,2,0,1
253334105,11,1,2,2,0,1
253334202,4,1,2,1,0,1
253334203,7,1,2,2,0,1
253334204,8,1,2,2,0,1
253334205,7,1,3,3,0,1
253334301,11,2,3,3,0,1
253334303,4,2,2,1,0,1
253334304,10,2,1,2,0,1
253334305,8,2,1,1,0,1
253334402,9,1,2,2,0,1
253334403,11,1,3,3,0,1
253334404,11,1,1,2,0,1
253334501,8,1,2,2,0,1
253334502,10,1,1,2,0,1
253334503,8,1,1,2,0,1
253334504,11,1,1,1,0,1
253335102,9,1,3,3,0,1
253335103,8,1,3,3,0,1
253335104,11,1,1,1,0,1
253335105,11,1,3,3,0,1
253335106,10,1,2,2,0,1
253335107,5,1,2,1,0,1
253335108,10,1,3,1,0,1
253335109,8,1,3,3,0,1
253335110,9,1,1,1,0,1
253335111,9,1,2,2,0,1
253335201,5,1,2,3,0,1
253335202,7,1,1,2,0,1
253335203,9,1,1,1,0,1
253335204,9,1,2,2,0,1
253335205,11,1,1,1,0,1
253335206,9,1,3,3,0,1
253335207,8,1,2,2,0,1
253335208,8,1,2,2,0,1
253335209,8,1,1,1,0,1
253335210,3,1,1,1,0,1
253335211,9,1,2,2,0,1
253335301,9,1,4,4,1,0
253336102,6,1,2,1,0,1
253336103,8,1,2,1,0,1
253336104,11,1,1,1,0,1
253336105,7,1,3,2,0,1
253336201,7,1,1,1,0,1
253336202,10,1,3,2,0,1
253336204,11,1,1,1,0,1
253336205,6,1,2,2,0,1
253336302,9,1,1,1,0,1
253336304,9,1,2,2,0,1
253336305,9,1,3,2,0,1
253336402,4,1,1,1,0,1
253336403,9,1,2,1,0,1
253336405,9,1,2,3,0,1
253336501,8,1,1,1,0,1
253336502,6,1,2,2,0,1
253336503,8,1,3,3,0,1
253336504,9,1,2,1,0,1
253336505,7,1,4,2,1,1
253337102,6,2,3,3,0,1
253337104,4,2,1,1,0,1
253337105,6,2,1,1,0,1
253337202,5,2,3,2,0,1
253337203,6,2,1,1,0,1
253337205,4,2,2,3,0,1
253337301,4,2,2,2,0,1
253337303,4,2,1,1,0,1
253337304,10,2,2,2,0,1
253337305,10,2,3,3,0,1
253337401,3,2,3,3,0,1
253337403,5,2,3,3,0,1
253337405,10,2,3,3,0,1
253337501,10,2,3,3,0,1
253337503,7,2,3,3,0,1
253337505,10,2,2,2,0,1
255338101,11,2,3,3,0,1
255338102,7,2,2,3,0,1
255338103,8,1,2,3,0,1
255338104,6,1,3,3,0,1
255338201,8,1,2,3,0,1
255338202,3,1,2,3,0,1
255338203,8,2,3,3,0,1
255338204,8,2,3,3,0,1
255338303,10,1,2,2,0,1
255338401,8,1,3,3,0,1
255338402,7,2,2,3,0,1
255338403,9,2,2,2,0,1
255338405,6,2,2,2,0,1
255338501,6,2,2,2,0,1
255338503,8,2,3,3,0,1
255338504,8,2,2,2,0,1
255338505,3,2,3,3,0,1
256339101,7,2,3,2,0,1
256339102,7,2,3,2,0,1
256339103,11,2,3,3,0,1
256339104,8,2,3,2,0,1
256339105,8,2,4,3,1,1
256339106,7,2,3,2,0,1
256339107,2,1,2,2,0,1
256339108,9,1,3,3,0,1
256339201,7,2,3,3,0,1
256339202,9,2,2,2,0,1
256339204,7,2,2,2,0,1
256339205,8,2,3,2,0,1
256339301,8,1,3,2,0,1
256339302,8,2,2,2,0,1
256339303,9,1,2,3,0,1
256339401,10,2,2,3,0,1
256339402,9,2,2,3,0,1
256339403,4,1,3,2,0,1
256339404,10,2,3,1,0,1
256339501,6,2,2,2,0,1
256339502,8,2,2,2,0,1
256339503,6,1,3,3,0,1
256339504,6,2,3,3,0,1
256339505,7,2,3,2,0,1
257340101,2,1,2,1,0,1
257340102,6,1,3,1,0,1
257340104,10,1,3,2,0,1
257340105,7,1,3,1,0,1
257340106,7,2,2,3,0,1
257340201,11,1,3,3,0,1
257340202,8,1,2,3,0,1
257340203,11,1,2,1,0,1
257340204,11,1,3,2,0,1
257340205,8,1,2,2,0,1
257340206,7,2,2,3,0,1
257340207,5,2,2,1,0,1
257340208,11,1,2,1,0,1
257340209,9,1,3,2,0,1
257340301,6,1,3,2,0,1
257340302,9,2,3,2,0,1
257340303,11,1,2,1,0,1
257340304,6,2,3,3,0,1
257340305,8,2,2,2,0,1
257340306,9,1,3,1,0,1
257340307,7,2,3,1,0,1
257340308,8,1,3,1,0,1
257340309,6,1,3,2,0,1
258341101,8,1,2,1,0,1
258341102,6,1,2,2,0,1
258341103,8,1,2,2,0,1
258341104,2,1,2,1,0,1
258341105,10,1,1,1,0,1
258341106,4,1,3,3,0,1
258341107,5,1,2,1,0,1
258341201,11,1,3,2,0,1
258341202,8,1,2,2,0,1
258341203,9,1,2,2,0,1
258341204,8,1,3,1,0,1
258341205,9,1,2,1,0,1
258341206,11,1,3,1,0,1
258341207,1,1,3,2,0,1
258341301,11,1,1,2,0,1
258341302,11,1,2,1,0,1
258341303,8,1,3,1,0,1
258341401,8,1,2,2,0,1
258341402,6,1,3,3,0,1
258341403,5,1,3,2,0,1
258341404,11,1,2,2,0,1
258341405,9,1,2,2,0,1
258341406,8,1,3,1,0,1
258341407,8,1,2,2,0,1
258341501,7,1,3,2,0,1
258341502,11,1,3,1,0,1
258341503,7,1,3,2,0,1
258341504,9,1,3,2,0,1
258341505,8,1,2,2,0,1
258342101,7,1,1,1,0,1
258342102,11,1,3,2,0,1
258342103,8,1,1,2,0,1
258342105,10,1,1,1,0,1
258342106,8,1,1,1,0,1
258342201,8,1,2,1,0,1
258342202,8,1,2,1,0,1
258342203,8,1,2,1,0,1
258342205,8,1,2,2,0,1
258342206,8,2,2,3,0,1
258342301,6,1,2,2,0,1
258342302,8,1,2,2,0,1
258342303,8,2,2,2,0,1
258342305,7,1,2,2,0,1
258342306,8,1,2,2,0,1
258342401,9,1,1,1,0,1
258342402,9,1,2,1,0,1
258342403,7,1,1,1,0,1
258342404,5,1,2,2,0,1
258342406,8,1,3,3,0,1
258342501,4,1,2,2,0,1
258342503,7,1,1,2,0,1
258342504,9,2,2,2,0,1
258342505,8,2,2,3,0,1
258342506,9,2,3,3,0,1
261343101,7,2,2,3,0,1
261343102,9,2,3,3,0,1
261343103,8,2,2,1,0,1
261343104,6,1,3,2,0,1
261343105,5,2,2,2,0,1
261343201,9,2,2,2,0,1
261343202,9,2,3,3,0,1
261343203,7,2,2,2,0,1
261343204,8,2,3,3,0,1
261343205,5,2,2,2,0,1
261343301,7,2,3,3,0,1
261343302,8,2,3,3,0,1
261343303,7,2,2,2,0,1
261343304,9,2,1,1,0,1
261343305,10,1,3,3,0,1
261343401,9,2,2,2,0,1
261343402,10,2,3,3,0,1
261343403,9,2,2,2,0,1
261343404,8,2,2,2,0,1
261343405,10,1,2,2,0,1
261343501,5,2,3,3,0,1
261343502,8,2,2,3,0,1
261343503,8,1,3,3,0,1
261343504,10,2,3,2,0,1
261344101,9,2,2,2,0,1
261344102,7,2,3,2,0,1
261344103,3,2,3,4,0,0
261344104,10,2,2,2,0,1
261344105,9,2,3,1,0,1
261344201,7,2,2,2,0,1
261344202,7,2,3,3,0,1
261344203,8,2,3,3,0,1
261344204,8,2,3,2,0,1
261344205,10,2,2,2,0,1
261344301,7,2,2,2,0,1
261344302,7,2,2,3,0,1
261344303,7,2,3,2,0,1
261344304,10,2,3,2,0,1
261344305,5,2,2,2,0,1
261344401,6,2,2,2,0,1
261344402,8,2,2,2,0,1
261344403,8,2,1,1,0,1
261344404,8,2,2,2,0,1
261344501,9,2,1,1,0,1
261344502,8,2,2,2,0,1
261344503,8,2,2,2,0,1
261344505,1,2,2,2,0,1
261345101,6,1,1,1,0,1
261345102,6,1,2,2,0,1
261345103,7,1,3,3,0,1
261345104,9,1,2,2,0,1
261345105,10,1,2,2,0,1
261345106,9,1,3,3,0,1
261345107,5,1,2,2,0,1
261345201,9,1,3,2,0,1
261345202,9,1,3,3,0,1
261345203,11,1,3,3,0,1
261345204,11,1,4,1,1,1
261345205,8,1,2,1,0,1
261345206,5,1,1,1,0,1
261345301,9,1,2,2,0,1
261345302,8,1,3,3,0,1
261345303,11,1,1,1,0,1
261345304,5,1,3,3,0,1
261345305,7,1,3,3,0,1
261345306,7,1,1,1,0,1
261345401,7,1,3,3,0,1
261345402,9,1,2,2,0,1
261345403,4,1,2,2,0,1
261345404,7,1,3,2,0,1
261345405,4,1,1,1,0,1
261346101,8,2,2,3,0,1
261346102,5,2,2,2,0,1
261346103,7,2,3,2,0,1
261346104,7,2,2,2,0,1
261346106,6,1,2,2,0,1
261346107,8,2,2,2,0,1
261346108,8,1,3,2,0,1
261346109,8,2,3,3,0,1
261346201,9,2,2,2,0,1
261346202,8,2,4,4,1,0
261346203,6,2,2,2,0,1
261346204,8,2,4,3,1,1
261346205,8,2,2,2,0,1
261346207,9,2,4,4,1,0
261346208,8,2,2,2,0,1
261346301,9,1,2,2,0,1
261346302,9,1,3,2,0,1
261346303,6,1,3,2,0,1
261346304,9,1,3,2,0,1
261346305,4,1,2,2,0,1
261346306,11,1,3,3,0,1
261346307,11,1,3,2,0,1
261346308,9,1,2,2,0,1
261347101,9,2,2,3,0,1
261347102,8,2,2,2,0,1
261347103,8,2,3,2,0,1
261347104,5,2,3,3,0,1
261347105,9,2,2,3,0,1
261347201,8,2,2,3,0,1
261347202,7,2,2,2,0,1
261347203,7,2,3,2,0,1
261347204,8,2,4,4,1,0
261347205,11,2,2,2,0,1
261347301,5,1,3,3,0,1
261347302,5,1,4,3,1,1
261347303,8,1,2,3,0,1
261347304,8,1,1,3,0,1
261347305,9,1,3,2,0,1
261347401,5,2,3,4,0,0
261347402,7,2,3,2,0,1
261347404,9,2,3,2,0,1
261347501,9,1,2,2,0,1
261347502,7,1,3,3,0,1
261347503,9,1,3,3,0,1
261347504,9,1,3,2,0,1
261347505,10,1,3,3,0,1
261348101,8,1,2,1,0,1
261348102,8,1,3,3,0,1
261348103,3,1,4,4,1,0
261348104,9,1,2,2,0,1
261348105,9,1,3,3,0,1
261348201,8,1,3,2,0,1
261348202,7,1,1,1,0,1
261348203,6,1,2,1,0,1
261348204,2,1,3,4,0,0
261348205,7,1,1,2,0,1
261348301,8,2,2,3,0,1
261348302,3,2,3,3,0,1
261348303,8,2,2,3,0,1
261348304,7,2,2,2,0,1
261348305,8,2,2,2,0,1
261348401,3,1,2,2,0,1
261348402,6,1,3,3,0,1
261348403,5,1,3,3,0,1
261348404,9,1,3,3,0,1
261348405,9,1,2,2,0,1
261348501,6,2,2,3,0,1
261348502,7,2,3,3,0,1
261348503,9,2,4,3,1,1
261348505,8,2,2,2,0,1
261349101,9,1,3,3,0,1
261349102,7,1,2,1,0,1
261349103,4,1,2,2,0,1
261349104,9,1,2,2,0,1
261349105,10,1,2,2,0,1
261349106,9,1,2,2,0,1
261349201,7,1,3,3,0,1
261349202,9,1,1,2,0,1
261349203,9,1,1,2,0,1
261349204,8,1,2,2,0,1
261349205,10,1,2,1,0,1
261349301,7,1,4,3,1,1
261349302,9,1,2,1,0,1
261349303,9,1,1,1,0,1
261349304,4,1,2,1,0,1
261349305,8,1,1,1,0,1
261349306,9,1,2,1,0,1
261349401,11,1,2,2,0,1
261349402,9,1,2,1,0,1
261349403,8,1,3,3,0,1
261349404,10,1,3,2,0,1
261349405,6,1,3,1,0,1
261349501,10,1,2,2,0,1
261349502,9,1,1,1,0,1
261349503,11,1,2,1,0,1
262350101,7,2,2,2,0,1
262350102,9,1,1,1,0,1
262350103,9,1,2,2,0,1
262350104,9,2,2,2,0,1
262350105,9,1,1,2,0,1
262350201,6,2,3,3,0,1
262350203,8,1,3,3,0,1
262350204,8,1,1,1,0,1
262350205,5,2,2,2,0,1
262350302,8,1,1,1,0,1
262350303,8,2,2,2,0,1
262350304,4,2,4,4,1,0
262350305,4,1,1,1,0,1
262350401,10,1,2,2,0,1
262350402,5,2,2,1,0,1
262350403,7,2,2,2,0,1
262350405,7,2,1,2,0,1
262350501,10,2,1,2,0,1
262350502,9,2,2,2,0,1
262350503,8,2,2,2,0,1
262350504,7,2,2,1,0,1
262350505,9,1,2,2,0,1
263351101,6,2,2,1,0,1
263351104,4,2,2,1,0,1
263351105,8,1,2,2,0,1
263351106,6,2,1,1,0,1
263351107,6,1,2,2,0,1
263351108,8,1,2,2,0,1
263351109,9,1,2,2,0,1
263351201,7,1,3,1,0,1
263351202,1,2,3,3,0,1
